event_id,event_name,event_type,mode,department,registrations,event_date,day_of_week,is_weekend,duration_hours,speaker_rating,reminder_sent,past_attendance_rate,weather,ticket_price,location_capacity,actual_attendance
25606,Event_25606,Training,Hybrid,Design,70,2023-11-11,Saturday,1,0.9,1.0,1,0.45,Clear,0,563,39
25607,Event_25607,Conference,Online,Leadership,197,2022-05-13,Friday,0,4.1,1.1,1,0.58,Cloudy,0,733,127
25608,Event_25608,Seminar,Offline,Design,184,2023-02-11,Saturday,1,1.9,4.0,0,0.39,Rainy,0,297,71
25609,Event_25609,Meetup,Offline,Marketing,119,2022-05-25,Wednesday,0,6.5,1.8,0,0.36,Stormy,0,737,41
25610,Event_25610,Webinar,Online,Engineering,215,2022-10-27,Thursday,0,2.5,1.5,0,0.45,Cloudy,74.92,579,115
25611,Event_25611,Training,Hybrid,Leadership,73,2023-08-30,Wednesday,0,1.8,3.5,0,0.63,Clear,62.05,330,42
25612,Event_25612,Workshop,Hybrid,Marketing,123,2024-06-15,Saturday,1,5.7,3.4,0,0.33,Rainy,0,723,40
25613,Event_25613,Webinar,Offline,Marketing,425,2023-10-21,Saturday,1,7.5,3.8,0,0.62,Clear,54.53,407,344
25614,Event_25614,Workshop,Offline,Leadership,555,2024-05-01,Wednesday,0,5.4,4.6,0,0.49,Clear,126.05,153,149
25615,Event_25615,Cultural,Hybrid,Finance,401,2024-05-10,Friday,0,1.9,2.2,0,0.99,Rainy,77.51,224,377
25616,Event_25616,Seminar,Online,Engineering,532,2024-06-07,Friday,0,4.3,2.3,0,0.41,Stormy,92.08,701,218
25617,Event_25617,Training,Hybrid,Finance,496,2022-08-18,Thursday,0,5.5,1.1,1,0.79,Rainy,44.96,720,372
25618,Event_25618,Summit,Offline,Operations,81,2022-01-03,Monday,0,1.9,1.1,0,0.38,Rainy,0,245,18
25619,Event_25619,Training,Hybrid,Engineering,81,2024-02-09,Friday,0,8.0,1.5,0,0.78,Clear,2.04,102,68
25620,Event_25620,Sports,Offline,Engineering,275,2022-03-26,Saturday,1,1.6,1.6,1,0.83,Snowy,19.26,115,119
25621,Event_25621,Conference,Hybrid,Leadership,92,2023-03-15,Wednesday,0,7.5,1.3,0,0.44,Rainy,0,160,28
25622,Event_25622,Sports,Online,Finance,419,2022-12-17,Saturday,1,6.9,3.3,0,0.75,Cloudy,0,643,401
25623,Event_25623,Summit,Online,Design,126,2022-05-01,Sunday,1,6.2,3.4,0,0.6,Cloudy,182.01,710,88
25624,Event_25624,Webinar,Hybrid,Design,534,2022-03-24,Thursday,0,3.9,2.0,1,0.81,Clear,36.34,505,506
25625,Event_25625,Conference,Online,Marketing,335,2024-05-15,Wednesday,0,4.2,3.6,0,0.57,Cloudy,103.98,324,186
25626,Event_25626,Seminar,Offline,Leadership,456,2023-07-24,Monday,0,5.3,3.5,1,0.69,Snowy,68.32,341,340
25627,Event_25627,Webinar,Offline,HR,455,2023-12-02,Saturday,1,5.0,2.3,0,0.62,Clear,0,699,371
25628,Event_25628,Summit,Online,Sales,21,2023-03-26,Sunday,1,5.6,2.3,1,0.67,Cloudy,0,540,12
25629,Event_25629,Sports,Hybrid,Marketing,422,2023-06-27,Tuesday,0,0.8,4.2,0,0.65,Clear,0,33,360
25630,Event_25630,Workshop,Online,HR,80,2022-06-18,Saturday,1,1.4,2.6,0,0.94,Stormy,55.98,318,81
25631,Event_25631,Webinar,Offline,Leadership,57,2022-08-16,Tuesday,0,3.6,2.2,0,0.78,Cloudy,65.89,652,51
25632,Event_25632,Sports,Offline,Leadership,395,2023-10-24,Tuesday,0,3.9,4.1,0,0.42,Snowy,124.21,133,138
25633,Event_25633,Training,Offline,HR,389,2022-03-24,Thursday,0,7.1,1.3,0,0.68,Clear,0,328,259
25634,Event_25634,Meetup,Online,Finance,122,2024-05-06,Monday,0,4.1,1.9,0,0.59,Snowy,51.98,204,70
25635,Event_25635,Workshop,Offline,Leadership,113,2023-10-02,Monday,0,7.6,2.3,0,0.92,Snowy,0,235,105
25636,Event_25636,Sports,Hybrid,Finance,108,2023-06-07,Wednesday,0,3.5,4.1,0,0.92,Clear,0,51,99
25637,Event_25637,Workshop,Online,Sales,223,2024-01-30,Tuesday,0,0.8,3.3,1,0.98,Clear,0,726,211
25638,Event_25638,Training,Online,Engineering,263,2023-05-11,Thursday,0,6.2,2.9,1,0.61,Clear,173.95,87,177
25639,Event_25639,Summit,Offline,HR,513,2023-11-17,Friday,0,1.1,2.2,1,0.66,Rainy,0,653,310
25640,Event_25640,Training,Offline,HR,480,2022-10-23,Sunday,1,4.9,1.3,1,0.69,Cloudy,0,678,401
25641,Event_25641,Webinar,Offline,Engineering,85,2024-01-14,Sunday,1,0.6,3.4,0,0.33,Rainy,188.04,557,41
25642,Event_25642,Training,Hybrid,HR,561,2023-05-15,Monday,0,7.1,1.9,1,0.42,Rainy,0,481,208
25643,Event_25643,Seminar,Hybrid,Operations,327,2022-01-09,Sunday,1,4.5,2.3,1,1.0,Rainy,170.81,59,306
25644,Event_25644,Training,Offline,Marketing,422,2024-03-31,Sunday,1,4.0,5.0,0,0.41,Rainy,196.39,770,199
25645,Event_25645,Webinar,Online,Leadership,278,2022-11-24,Thursday,0,6.1,1.0,1,0.36,Cloudy,190.17,668,142
25646,Event_25646,Seminar,Offline,Design,78,2022-08-23,Tuesday,0,7.7,1.6,0,0.78,Stormy,120.66,509,65
25647,Event_25647,Seminar,Offline,HR,453,2024-06-06,Thursday,0,4.2,2.7,0,0.93,Stormy,117.91,795,425
25648,Event_25648,Summit,Online,Sales,245,2022-01-25,Tuesday,0,5.5,3.6,0,0.69,Snowy,84.02,587,174
25649,Event_25649,Sports,Hybrid,Marketing,329,2023-08-24,Thursday,0,6.6,3.8,1,0.98,Stormy,0,738,315
25650,Event_25650,Sports,Online,HR,545,2022-07-29,Friday,0,3.5,2.0,0,0.86,Rainy,154.52,794,495
25651,Event_25651,Summit,Online,Leadership,360,2023-05-06,Saturday,1,1.4,2.2,0,0.35,Stormy,93.08,616,164
25652,Event_25652,Cultural,Offline,Sales,344,2024-04-20,Saturday,1,6.3,3.8,1,0.48,Rainy,0,570,229
25653,Event_25653,Webinar,Hybrid,Finance,147,2022-04-12,Tuesday,0,3.7,1.2,0,0.33,Rainy,46.92,152,47
25654,Event_25654,Summit,Offline,Engineering,363,2022-06-23,Thursday,0,7.7,2.4,0,0.45,Cloudy,121.76,394,167
25655,Event_25655,Cultural,Offline,Operations,546,2024-04-21,Sunday,1,6.9,1.2,0,0.7,Cloudy,50.49,41,45
25656,Event_25656,Cultural,Online,HR,78,2022-09-22,Thursday,0,4.6,3.7,1,0.41,Rainy,177.2,631,36
25657,Event_25657,Webinar,Offline,Marketing,446,2023-03-19,Sunday,1,0.7,4.4,0,0.82,Cloudy,0,637,423
25658,Event_25658,Summit,Hybrid,Design,305,2023-04-05,Wednesday,0,4.4,3.3,1,0.61,Clear,13.44,606,205
25659,Event_25659,Workshop,Offline,Finance,68,2023-03-10,Friday,0,0.9,1.1,0,0.49,Clear,60.84,320,28
25660,Event_25660,Webinar,Hybrid,Leadership,289,2022-10-22,Saturday,1,2.4,3.5,1,0.77,Snowy,0,318,275
25661,Event_25661,Seminar,Hybrid,Leadership,445,2024-01-30,Tuesday,0,1.4,1.3,1,0.6,Stormy,0,340,287
25662,Event_25662,Sports,Hybrid,HR,379,2024-04-15,Monday,0,7.0,4.3,0,0.44,Cloudy,0,714,243
25663,Event_25663,Workshop,Online,Sales,142,2022-07-07,Thursday,0,4.6,2.2,1,0.79,Cloudy,33.46,254,119
25664,Event_25664,Summit,Hybrid,Finance,310,2024-04-28,Sunday,1,0.9,2.5,1,1.0,Cloudy,186.58,231,297
25665,Event_25665,Webinar,Offline,Marketing,388,2023-05-22,Monday,0,2.2,1.5,1,0.48,Stormy,89.71,437,248
25666,Event_25666,Sports,Online,HR,66,2022-07-25,Monday,0,7.4,4.3,0,0.6,Stormy,116.1,251,55
25667,Event_25667,Cultural,Offline,Finance,510,2023-10-14,Saturday,1,6.2,1.5,1,0.55,Stormy,0,668,431
25668,Event_25668,Meetup,Offline,Engineering,408,2022-08-16,Tuesday,0,5.3,2.6,0,0.63,Clear,0,47,42
25669,Event_25669,Cultural,Online,Sales,492,2024-02-22,Thursday,0,6.5,3.8,1,0.52,Clear,178.49,335,356
25670,Event_25670,Workshop,Hybrid,Design,229,2024-05-31,Friday,0,6.3,4.0,1,0.98,Rainy,88.77,44,207
25671,Event_25671,Training,Offline,Design,302,2022-11-04,Friday,0,0.5,1.3,1,0.57,Clear,0,748,184
25672,Event_25672,Cultural,Online,Design,208,2024-01-05,Friday,0,4.7,2.1,0,0.47,Clear,0,409,124
25673,Event_25673,Workshop,Offline,Operations,453,2022-09-27,Tuesday,0,7.3,2.1,0,0.41,Snowy,0,662,186
25674,Event_25674,Summit,Offline,Finance,431,2023-04-24,Monday,0,1.0,1.7,1,0.55,Stormy,0,457,260
25675,Event_25675,Meetup,Offline,Operations,281,2024-03-02,Saturday,1,1.8,3.9,1,0.85,Cloudy,77.23,346,261
25676,Event_25676,Meetup,Online,Sales,418,2022-11-07,Monday,0,6.1,3.4,1,0.7,Cloudy,176.57,632,314
25677,Event_25677,Training,Offline,Design,235,2023-12-05,Tuesday,0,7.6,1.0,1,0.97,Clear,0,161,163
25678,Event_25678,Sports,Online,Marketing,404,2022-05-25,Wednesday,0,3.8,4.4,0,0.94,Cloudy,0,432,380
25679,Event_25679,Conference,Online,Marketing,467,2023-09-06,Wednesday,0,4.1,3.8,1,0.61,Rainy,99.02,468,265
25680,Event_25680,Seminar,Online,Operations,289,2024-03-22,Friday,0,6.4,4.8,1,0.65,Snowy,0,641,220
25681,Event_25681,Cultural,Online,Finance,274,2023-04-06,Thursday,0,4.0,1.8,0,0.88,Cloudy,22.32,133,260
25682,Event_25682,Seminar,Hybrid,Leadership,25,2023-08-08,Tuesday,0,5.5,2.8,0,0.53,Rainy,0,676,11
25683,Event_25683,Seminar,Hybrid,Finance,578,2022-09-18,Sunday,1,5.9,1.1,1,0.62,Stormy,116.47,355,447
25684,Event_25684,Cultural,Online,Leadership,255,2022-07-07,Thursday,0,1.8,4.5,1,0.59,Stormy,4.52,77,210
25685,Event_25685,Conference,Offline,Design,429,2024-01-29,Monday,0,2.8,3.1,0,0.52,Clear,0,482,221
25686,Event_25686,Seminar,Offline,Sales,127,2023-06-21,Wednesday,0,6.9,2.9,1,0.63,Clear,0,591,87
25687,Event_25687,Cultural,Hybrid,Operations,123,2023-02-13,Monday,0,0.8,4.5,0,0.62,Snowy,145.77,505,102
25688,Event_25688,Workshop,Online,Engineering,574,2022-04-30,Saturday,1,1.1,4.4,1,0.55,Stormy,0,502,426
25689,Event_25689,Meetup,Online,Sales,85,2022-12-15,Thursday,0,7.6,2.9,0,0.48,Stormy,119.1,484,37
25690,Event_25690,Training,Hybrid,Leadership,537,2022-01-28,Friday,0,2.0,4.5,1,0.86,Clear,76.75,715,514
25691,Event_25691,Cultural,Online,Engineering,481,2022-08-03,Wednesday,0,5.5,2.8,1,0.39,Clear,0,336,281
25692,Event_25692,Summit,Online,Engineering,154,2023-02-25,Saturday,1,5.2,2.2,0,0.56,Stormy,125.54,188,105
25693,Event_25693,Meetup,Hybrid,Leadership,331,2022-09-25,Sunday,1,7.8,3.9,0,0.9,Cloudy,192.7,243,312
25694,Event_25694,Conference,Online,Engineering,263,2023-07-27,Thursday,0,5.3,2.0,0,0.47,Snowy,17.5,31,119
25695,Event_25695,Seminar,Hybrid,Marketing,174,2023-07-08,Saturday,1,4.2,4.6,0,0.41,Clear,0,127,102
25696,Event_25696,Seminar,Offline,Marketing,434,2024-05-10,Friday,0,3.7,4.6,1,0.36,Clear,88.68,473,202
25697,Event_25697,Conference,Online,Finance,586,2023-09-14,Thursday,0,5.8,4.8,0,0.73,Rainy,71.65,616,396
25698,Event_25698,Training,Hybrid,HR,579,2024-05-11,Saturday,1,7.1,1.6,1,0.55,Rainy,0,132,344
25699,Event_25699,Meetup,Hybrid,Operations,387,2023-01-06,Friday,0,6.8,1.5,0,0.45,Clear,37.48,333,169
25700,Event_25700,Workshop,Online,Sales,431,2022-04-06,Wednesday,0,6.2,3.0,1,0.5,Clear,0,676,238
25701,Event_25701,Sports,Hybrid,Sales,252,2024-02-14,Wednesday,0,7.2,4.5,1,0.39,Stormy,6.3,260,166
25702,Event_25702,Seminar,Offline,HR,354,2022-07-08,Friday,0,3.2,2.9,0,0.83,Rainy,84.78,130,126
25703,Event_25703,Seminar,Offline,Leadership,445,2023-08-12,Saturday,1,4.9,3.8,1,0.4,Cloudy,78.78,352,246
25704,Event_25704,Summit,Hybrid,Operations,545,2022-09-19,Monday,0,1.0,4.4,1,0.38,Rainy,166.78,754,210
25705,Event_25705,Webinar,Hybrid,Finance,349,2023-03-07,Tuesday,0,4.1,3.2,0,0.43,Stormy,109.87,314,189
25706,Event_25706,Training,Hybrid,Finance,506,2023-05-29,Monday,0,3.3,4.2,1,0.43,Rainy,0,658,222
25707,Event_25707,Cultural,Online,Finance,134,2023-01-20,Friday,0,7.1,2.9,1,0.55,Snowy,0,379,97
25708,Event_25708,Workshop,Online,HR,306,2023-06-26,Monday,0,2.6,1.7,1,0.94,Snowy,110.13,403,289
25709,Event_25709,Training,Online,Operations,365,2024-03-02,Saturday,1,2.6,3.0,1,0.49,Cloudy,168.15,52,228
25710,Event_25710,Cultural,Hybrid,Operations,293,2023-08-18,Friday,0,7.3,4.5,0,0.33,Stormy,168.46,563,159
25711,Event_25711,Seminar,Offline,Marketing,562,2022-04-07,Thursday,0,6.0,3.3,0,0.4,Rainy,175.17,310,163
25712,Event_25712,Workshop,Hybrid,Operations,126,2022-02-04,Friday,0,7.8,2.3,0,0.85,Stormy,21.95,100,104
25713,Event_25713,Meetup,Hybrid,Leadership,574,2023-07-20,Thursday,0,4.5,4.9,1,0.81,Stormy,0,293,523
25714,Event_25714,Workshop,Offline,Design,85,2023-11-25,Saturday,1,6.5,3.3,1,0.77,Cloudy,38.77,563,79
25715,Event_25715,Meetup,Offline,Sales,571,2023-11-13,Monday,0,4.3,1.8,0,0.37,Cloudy,70.1,86,89
25716,Event_25716,Workshop,Online,Operations,597,2023-05-05,Friday,0,6.1,4.5,1,0.59,Stormy,0,486,414
25717,Event_25717,Summit,Online,Finance,468,2022-09-07,Wednesday,0,3.7,2.0,1,0.94,Snowy,104.84,125,443
25718,Event_25718,Meetup,Online,Sales,209,2022-07-31,Sunday,1,1.5,2.0,1,0.62,Snowy,98.57,226,162
25719,Event_25719,Meetup,Hybrid,Sales,410,2023-08-12,Saturday,1,4.8,2.5,0,0.44,Cloudy,0,219,225
25720,Event_25720,Meetup,Offline,Finance,415,2023-01-28,Saturday,1,7.4,4.3,0,0.46,Clear,0,238,235
25721,Event_25721,Workshop,Offline,Leadership,382,2024-03-08,Friday,0,6.6,5.0,1,0.5,Snowy,0,401,234
25722,Event_25722,Summit,Offline,Design,163,2023-04-29,Saturday,1,1.0,2.1,1,0.62,Rainy,0,278,105
25723,Event_25723,Meetup,Offline,Marketing,349,2022-09-10,Saturday,1,3.4,4.1,1,0.44,Rainy,58.81,749,186
25724,Event_25724,Seminar,Offline,Leadership,301,2023-09-12,Tuesday,0,7.4,1.7,0,0.36,Cloudy,0,698,105
25725,Event_25725,Summit,Online,Finance,347,2022-09-09,Friday,0,3.0,4.9,1,1.0,Snowy,0,49,331
25726,Event_25726,Cultural,Hybrid,Sales,460,2023-01-31,Tuesday,0,5.7,2.6,0,0.36,Rainy,80.17,274,191
25727,Event_25727,Sports,Offline,Marketing,191,2022-08-07,Sunday,1,5.6,1.1,0,0.46,Clear,158.86,332,135
25728,Event_25728,Cultural,Online,Operations,447,2023-06-22,Thursday,0,1.2,4.5,0,0.83,Rainy,28.17,340,419
25729,Event_25729,Summit,Offline,Engineering,372,2023-11-30,Thursday,0,7.1,1.3,1,0.48,Stormy,58.34,594,195
25730,Event_25730,Workshop,Online,Leadership,24,2023-04-16,Sunday,1,7.9,3.4,1,0.78,Clear,112.85,413,24
25731,Event_25731,Cultural,Offline,Design,245,2024-01-21,Sunday,1,7.3,1.1,1,0.63,Clear,123.03,218,217
25732,Event_25732,Conference,Hybrid,Operations,319,2023-12-03,Sunday,1,5.2,3.8,0,0.67,Snowy,99.53,664,250
25733,Event_25733,Workshop,Hybrid,Finance,586,2023-11-24,Friday,0,2.2,2.7,0,0.35,Snowy,0,106,209
25734,Event_25734,Training,Offline,Design,371,2023-06-20,Tuesday,0,7.9,1.9,1,0.39,Stormy,125.25,627,159
25735,Event_25735,Webinar,Online,Operations,445,2022-04-13,Wednesday,0,5.1,4.9,1,0.69,Clear,106.41,608,400
25736,Event_25736,Webinar,Hybrid,Marketing,156,2022-05-14,Saturday,1,0.9,3.7,1,0.6,Snowy,0,259,131
25737,Event_25737,Seminar,Offline,HR,546,2023-03-28,Tuesday,0,2.2,1.0,0,0.63,Cloudy,0,176,172
25738,Event_25738,Training,Offline,Engineering,412,2023-03-03,Friday,0,3.8,4.0,1,0.97,Rainy,18.18,34,30
25739,Event_25739,Cultural,Hybrid,Operations,216,2022-11-21,Monday,0,6.3,1.9,1,0.59,Rainy,0,686,151
25740,Event_25740,Conference,Online,Operations,290,2024-03-11,Monday,0,6.3,3.0,0,0.34,Snowy,0,431,100
25741,Event_25741,Seminar,Online,Design,31,2022-09-16,Friday,0,4.4,1.3,1,0.53,Clear,183.58,127,20
25742,Event_25742,Cultural,Online,Operations,298,2024-06-10,Monday,0,6.4,2.4,1,0.6,Snowy,0,788,237
25743,Event_25743,Cultural,Hybrid,Leadership,581,2024-01-21,Sunday,1,1.2,1.1,0,0.36,Snowy,0,369,350
25744,Event_25744,Training,Online,Engineering,241,2023-06-04,Sunday,1,5.8,4.2,1,0.68,Rainy,0,428,191
25745,Event_25745,Training,Online,Marketing,269,2022-11-22,Tuesday,0,6.3,1.4,0,0.44,Clear,0,117,118
25746,Event_25746,Webinar,Offline,HR,330,2023-04-03,Monday,0,4.8,4.5,0,0.79,Rainy,0,156,159
25747,Event_25747,Webinar,Offline,Marketing,301,2022-05-07,Saturday,1,3.2,4.2,1,0.59,Clear,0,260,260
25748,Event_25748,Seminar,Online,Design,297,2023-07-27,Thursday,0,7.7,4.8,1,0.76,Clear,88.56,560,258
25749,Event_25749,Sports,Online,Leadership,196,2023-07-08,Saturday,1,6.7,4.4,0,0.84,Stormy,21.08,290,186
25750,Event_25750,Sports,Offline,Finance,39,2022-09-07,Wednesday,0,7.3,3.6,0,0.97,Rainy,111.93,770,37
25751,Event_25751,Summit,Online,Sales,267,2022-04-19,Tuesday,0,6.3,4.1,1,0.99,Snowy,107.35,616,255
25752,Event_25752,Workshop,Hybrid,HR,324,2022-07-06,Wednesday,0,4.0,2.6,0,0.66,Rainy,3.55,784,178
25753,Event_25753,Sports,Offline,Sales,108,2023-05-03,Wednesday,0,5.9,2.5,0,0.83,Rainy,0,84,84
25754,Event_25754,Workshop,Hybrid,Sales,175,2022-10-14,Friday,0,2.2,1.6,1,0.85,Snowy,0,303,157
25755,Event_25755,Workshop,Online,Operations,250,2024-02-04,Sunday,1,5.0,2.5,1,0.52,Cloudy,38.6,178,164
25756,Event_25756,Training,Online,Leadership,221,2022-06-20,Monday,0,1.4,3.3,0,0.68,Clear,91.4,759,153
25757,Event_25757,Sports,Offline,Engineering,52,2022-03-12,Saturday,1,3.7,4.9,0,0.99,Stormy,0,439,51
25758,Event_25758,Webinar,Online,Sales,500,2023-05-25,Thursday,0,7.3,1.3,1,0.67,Rainy,124.51,756,356
25759,Event_25759,Meetup,Offline,Sales,563,2024-05-24,Friday,0,3.5,1.6,0,0.31,Cloudy,0,794,170
25760,Event_25760,Workshop,Offline,Sales,225,2022-05-05,Thursday,0,0.5,4.6,0,0.71,Rainy,157.36,271,149
25761,Event_25761,Seminar,Offline,Finance,285,2023-11-17,Friday,0,1.4,4.6,0,0.38,Stormy,0,415,120
25762,Event_25762,Conference,Hybrid,Operations,316,2023-04-21,Friday,0,6.9,3.2,0,0.75,Snowy,0,741,237
25763,Event_25763,Summit,Hybrid,Operations,157,2024-02-19,Monday,0,7.5,1.9,1,0.89,Rainy,0,483,129
25764,Event_25764,Webinar,Offline,Finance,271,2024-02-25,Sunday,1,5.5,2.8,0,0.95,Cloudy,0,797,261
25765,Event_25765,Seminar,Hybrid,Leadership,60,2022-10-15,Saturday,1,2.5,4.9,0,0.78,Snowy,20.14,618,55
25766,Event_25766,Summit,Hybrid,Operations,539,2023-07-07,Friday,0,3.6,4.1,1,0.71,Cloudy,0,513,441
25767,Event_25767,Seminar,Online,Engineering,270,2023-12-25,Monday,0,6.5,1.5,0,0.36,Rainy,160.46,253,68
25768,Event_25768,Seminar,Online,Leadership,360,2022-01-19,Wednesday,0,1.1,2.1,1,0.34,Rainy,5.82,346,105
25769,Event_25769,Sports,Offline,Finance,564,2022-10-07,Friday,0,6.2,4.5,0,0.36,Clear,16.12,729,318
25770,Event_25770,Seminar,Offline,HR,48,2022-07-09,Saturday,1,2.8,1.5,0,0.55,Rainy,157.98,527,24
25771,Event_25771,Webinar,Online,Engineering,325,2024-04-04,Thursday,0,5.9,1.2,0,0.69,Cloudy,0,410,253
25772,Event_25772,Workshop,Hybrid,HR,568,2023-12-20,Wednesday,0,5.9,2.9,0,0.62,Cloudy,0,152,352
25773,Event_25773,Sports,Hybrid,Design,79,2023-04-07,Friday,0,7.1,1.0,1,0.86,Clear,134.12,588,80
25774,Event_25774,Conference,Offline,Sales,372,2022-07-22,Friday,0,4.3,1.6,1,0.76,Cloudy,98.54,252,247
25775,Event_25775,Sports,Offline,Sales,71,2024-04-17,Wednesday,0,6.2,1.9,1,0.99,Cloudy,84.72,277,63
25776,Event_25776,Cultural,Offline,Design,110,2023-05-27,Saturday,1,5.8,4.0,0,0.65,Clear,145.69,504,104
25777,Event_25777,Conference,Hybrid,Operations,159,2022-09-08,Thursday,0,7.8,4.8,0,0.62,Stormy,0,367,107
25778,Event_25778,Training,Online,Marketing,139,2023-07-10,Monday,0,7.2,4.9,0,0.96,Cloudy,106.09,333,136
25779,Event_25779,Webinar,Online,Sales,251,2023-09-25,Monday,0,5.5,5.0,1,0.83,Snowy,0,383,242
25780,Event_25780,Training,Online,HR,268,2023-12-27,Wednesday,0,5.5,3.8,1,0.79,Stormy,69.02,677,223
25781,Event_25781,Conference,Online,Finance,391,2023-02-15,Wednesday,0,3.0,4.5,1,0.37,Rainy,0,694,143
25782,Event_25782,Workshop,Hybrid,Sales,517,2022-06-30,Thursday,0,1.4,4.7,1,0.53,Stormy,148.61,87,330
25783,Event_25783,Workshop,Online,Operations,301,2023-02-20,Monday,0,6.5,4.6,0,0.59,Snowy,53.46,417,189
25784,Event_25784,Summit,Online,Leadership,299,2023-03-17,Friday,0,7.2,1.2,1,0.39,Cloudy,0,337,127
25785,Event_25785,Summit,Hybrid,HR,117,2023-09-23,Saturday,1,7.6,1.5,0,0.31,Stormy,0,255,42
25786,Event_25786,Sports,Hybrid,Operations,26,2023-10-31,Tuesday,0,5.5,4.6,0,0.94,Cloudy,188.13,269,23
25787,Event_25787,Meetup,Online,Leadership,170,2023-01-16,Monday,0,5.4,3.0,0,0.36,Snowy,0,84,63
25788,Event_25788,Conference,Offline,Leadership,311,2023-07-30,Sunday,1,1.7,3.7,0,0.72,Stormy,32.19,727,253
25789,Event_25789,Workshop,Hybrid,Design,457,2024-03-05,Tuesday,0,0.9,3.7,0,0.97,Cloudy,45.37,364,432
25790,Event_25790,Meetup,Online,Marketing,60,2024-04-26,Friday,0,7.7,4.0,1,0.51,Clear,0,699,30
25791,Event_25791,Sports,Online,Finance,532,2022-04-26,Tuesday,0,3.7,1.9,0,0.83,Clear,0,487,509
25792,Event_25792,Meetup,Offline,Design,495,2022-11-17,Thursday,0,6.5,3.5,0,0.6,Clear,148.7,344,301
25793,Event_25793,Sports,Offline,Marketing,271,2023-07-29,Saturday,1,3.2,4.5,0,0.53,Rainy,0,54,51
25794,Event_25794,Webinar,Offline,HR,567,2022-07-30,Saturday,1,1.9,3.9,1,0.5,Cloudy,0,239,236
25795,Event_25795,Sports,Hybrid,Marketing,367,2023-08-08,Tuesday,0,5.3,2.5,0,0.71,Stormy,127.91,480,317
25796,Event_25796,Workshop,Offline,Engineering,365,2024-01-12,Friday,0,7.6,3.3,1,0.75,Stormy,70.35,692,296
25797,Event_25797,Seminar,Offline,Finance,488,2022-01-06,Thursday,0,2.0,1.7,1,0.46,Snowy,0,445,249
25798,Event_25798,Workshop,Online,Operations,581,2022-06-19,Sunday,1,1.7,1.2,0,0.87,Rainy,0,660,505
25799,Event_25799,Webinar,Hybrid,Marketing,50,2022-08-06,Saturday,1,3.5,1.6,0,0.47,Cloudy,0.53,432,30
25800,Event_25800,Sports,Offline,HR,310,2022-06-11,Saturday,1,7.1,2.7,1,0.44,Clear,0,677,228
25801,Event_25801,Meetup,Hybrid,HR,365,2022-06-05,Sunday,1,6.8,1.0,0,0.72,Rainy,48.59,252,265
25802,Event_25802,Seminar,Offline,Sales,556,2023-02-14,Tuesday,0,1.5,2.5,1,0.91,Clear,86.69,80,77
25803,Event_25803,Workshop,Hybrid,Leadership,155,2022-08-03,Wednesday,0,3.0,2.5,1,0.36,Rainy,115.48,85,48
25804,Event_25804,Meetup,Hybrid,Marketing,494,2022-10-23,Sunday,1,5.0,2.7,1,0.37,Clear,0,208,253
25805,Event_25805,Workshop,Online,Leadership,568,2023-07-13,Thursday,0,3.8,3.3,0,0.7,Clear,0,587,393
25806,Event_25806,Training,Online,Design,256,2022-09-07,Wednesday,0,4.7,4.7,0,0.33,Rainy,1.85,279,72
25807,Event_25807,Cultural,Offline,Engineering,377,2022-05-21,Saturday,1,7.1,1.4,0,0.42,Snowy,43.89,745,257
25808,Event_25808,Summit,Offline,Finance,498,2023-11-15,Wednesday,0,5.4,2.1,0,0.55,Stormy,119.09,499,278
25809,Event_25809,Cultural,Hybrid,Design,244,2023-12-21,Thursday,0,1.9,3.8,1,0.68,Snowy,0,133,211
25810,Event_25810,Workshop,Online,Design,573,2023-04-17,Monday,0,7.8,1.8,1,0.54,Cloudy,157.5,509,343
25811,Event_25811,Workshop,Offline,Design,238,2023-07-22,Saturday,1,6.5,2.2,0,0.48,Rainy,0,452,110
25812,Event_25812,Training,Hybrid,HR,304,2022-06-03,Friday,0,3.0,2.5,1,0.34,Rainy,42.69,164,87
25813,Event_25813,Conference,Online,Sales,122,2022-11-14,Monday,0,2.8,4.9,0,0.38,Clear,117.19,729,56
25814,Event_25814,Summit,Online,Marketing,311,2024-03-01,Friday,0,2.2,3.9,1,0.64,Snowy,0,775,216
25815,Event_25815,Workshop,Hybrid,Engineering,223,2023-07-04,Tuesday,0,1.5,3.9,1,0.88,Rainy,36.86,314,187
25816,Event_25816,Sports,Offline,Design,219,2022-12-06,Tuesday,0,6.8,1.3,1,0.7,Stormy,134.12,377,199
25817,Event_25817,Seminar,Offline,Sales,479,2022-03-22,Tuesday,0,1.1,3.2,0,0.35,Clear,0,305,163
25818,Event_25818,Training,Hybrid,Leadership,108,2023-07-22,Saturday,1,4.1,2.3,0,0.57,Stormy,45.55,468,67
25819,Event_25819,Conference,Online,Engineering,525,2022-04-03,Sunday,1,4.2,4.3,0,0.46,Clear,0,181,321
25820,Event_25820,Training,Offline,Sales,519,2023-12-04,Monday,0,3.9,4.9,1,0.5,Cloudy,123.49,663,307
25821,Event_25821,Summit,Offline,Engineering,401,2024-02-20,Tuesday,0,3.4,1.4,0,0.67,Rainy,133.22,301,225
25822,Event_25822,Cultural,Online,Design,206,2022-02-23,Wednesday,0,0.9,2.8,0,0.77,Stormy,155.21,152,193
